,date,country,confirmed,recovered,deaths
56595,2020-12-08,Latvia,22104,1866,288
56596,2020-12-08,Lebanon,139135,93100,1136
56597,2020-12-08,Lesotho,2150,1278,44
56598,2020-12-08,Liberia,1676,1358,83
56599,2020-12-08,Libya,87986,57837,1255
56600,2020-12-08,Liechtenstein,1404,1235,19
56601,2020-12-08,Lithuania,77426,32399,673
56602,2020-12-08,Luxembourg,38476,29792,360
56603,2020-12-08,MS Zaandam,9,7,2
56604,2020-12-08,Madagascar,17473,16927,255
56605,2020-12-08,Malawi,6051,5482,186
56606,2020-12-08,Malaysia,75306,64056,388
56607,2020-12-08,Maldives,13248,12487,47
56608,2020-12-08,Mali,5442,3416,180
56609,2020-12-08,Malta,10699,8641,157
56610,2020-12-08,Marshall Islands,4,4,0
56611,2020-12-08,Mauritania,9876,7904,197
56612,2020-12-08,Mauritius,515,478,10
56613,2020-12-08,Mexico,1193255,881050,110874
56614,2020-12-08,Moldova,119204,102565,2460
56615,2020-12-08,Monaco,648,580,3
56616,2020-12-08,Mongolia,893,384,0
56617,2020-12-08,Montenegro,39153,28052,549
56618,2020-12-08,Morocco,384088,337719,6370
56619,2020-12-08,Mozambique,16373,14437,136
56620,2020-12-08,Namibia,15298,14004,153
56621,2020-12-08,Nepal,243377,229054,1637
56622,2020-12-08,Netherlands,579997,7413,9857
56623,2020-12-08,New Zealand,2088,2008,25
56624,2020-12-08,Nicaragua,5887,4225,162
56625,2020-12-08,Niger,1987,1239,79
56626,2020-12-08,Nigeria,70195,65110,1182
56627,2020-12-08,North Macedonia,69452,45621,1977
56628,2020-12-08,Norway,39163,17998,361
56629,2020-12-08,Oman,125325,116720,1454
56630,2020-12-08,Pakistan,426142,372271,8547
56631,2020-12-08,Panama,181166,155870,3241
56632,2020-12-08,Papua New Guinea,684,601,7
56633,2020-12-08,Paraguay,89421,63243,1887
56634,2020-12-08,Peru,973912,909389,36274
56635,2020-12-08,Philippines,442785,408790,8670
56636,2020-12-08,Poland,1076180,738845,20592
56637,2020-12-08,Portugal,327976,252428,5122
56638,2020-12-08,Qatar,140203,137708,239
56639,2020-12-08,Romania,524675,416797,12660
56640,2020-12-08,Russia,2492713,1963864,43674
56641,2020-12-08,Rwanda,6237,5715,51
56642,2020-12-08,Saint Kitts and Nevis,25,21,0
56643,2020-12-08,Saint Lucia,270,169,2
56644,2020-12-08,Saint Vincent and the Grenadines,87,80,0
56645,2020-12-08,Samoa,2,2,0
56646,2020-12-08,San Marino,1800,1438,48
56647,2020-12-08,Sao Tome and Principe,1005,944,17
56648,2020-12-08,Saudi Arabia,359115,349414,5989
56649,2020-12-08,Senegal,16596,15864,340
56650,2020-12-08,Serbia,234027,0,2062
56651,2020-12-08,Seychelles,184,168,0
56652,2020-12-08,Sierra Leone,2428,1847,74
56653,2020-12-08,Singapore,58285,58176,29
56654,2020-12-08,Slovakia,119232,87433,1046
56655,2020-12-08,Slovenia,87936,65240,1862
56656,2020-12-08,Solomon Islands,17,5,0
56657,2020-12-08,Somalia,4579,3529,121
56658,2020-12-08,South Africa,821889,753072,22432
56659,2020-12-08,South Sudan,3181,3003,62
56660,2020-12-08,Spain,1702328,150376,46646
56661,2020-12-08,Sri Lanka,29378,21258,142
56662,2020-12-08,Sudan,19747,11184,1301
56663,2020-12-08,Suriname,5326,5217,117
56664,2020-12-08,Sweden,297732,0,7200
56665,2020-12-08,Switzerland,358568,279900,5593
56666,2020-12-08,Syria,8580,4059,458
56667,2020-12-08,Taiwan*,718,582,7
56668,2020-12-08,Tajikistan,12511,11926,88
56669,2020-12-08,Tanzania,509,183,21
56670,2020-12-08,Thailand,4151,3880,60
56671,2020-12-08,Timor-Leste,31,30,0
56672,2020-12-08,Togo,3132,2691,65
56673,2020-12-08,Trinidad and Tobago,6782,5996,122
56674,2020-12-08,Tunisia,105445,80082,3668
56675,2020-12-08,Turkey,893630,441515,15314
56676,2020-12-08,US,15293935,5786915,286608
56677,2020-12-08,Uganda,23200,9374,207
56678,2020-12-08,Ukraine,855054,454226,14413
56679,2020-12-08,United Arab Emirates,178837,160295,596
56680,2020-12-08,United Kingdom,1754911,3765,62130
56681,2020-12-08,Uruguay,7806,5415,86
56682,2020-12-08,Uzbekistan,74206,71482,611
56683,2020-12-08,Vanuatu,1,1,0
56684,2020-12-08,Venezuela,105384,100476,928
56685,2020-12-08,Vietnam,1377,1224,35
56686,2020-12-08,West Bank and Gaza,101109,75257,867
56687,2020-12-08,Yemen,2079,1382,606
56688,2020-12-08,Zambia,17963,17268,364
56689,2020-12-08,Zimbabwe,10912,9062,303
56690,2020-12-09,Afghanistan,47851,38032,1919
56691,2020-12-09,Albania,45188,23072,951
56692,2020-12-09,Algeria,90014,58146,2554
56693,2020-12-09,Andorra,7162,6452,78
56694,2020-12-09,Angola,15804,8579,358
56695,2020-12-09,Antigua and Barbuda,146,138,4
56696,2020-12-09,Argentina,1475222,1311488,40222
56697,2020-12-09,Armenia,144066,120532,2393
56698,2020-12-09,Australia,28000,25664,908
56699,2020-12-09,Austria,311002,265815,4056
56700,2020-12-09,Azerbaijan,158555,96330,1755
56701,2020-12-09,Bahamas,7585,6032,163
56702,2020-12-09,Bahrain,88495,86518,347
56703,2020-12-09,Bangladesh,484104,405966,6930
56704,2020-12-09,Barbados,290,264,7
56705,2020-12-09,Belarus,152453,129950,1230
56706,2020-12-09,Belgium,597643,0,17603
56707,2020-12-09,Belize,8519,4075,183
56708,2020-12-09,Benin,3090,2972,44
56709,2020-12-09,Bhutan,433,395,0
56710,2020-12-09,Bolivia,146060,125490,9004
56711,2020-12-09,Bosnia and Herzegovina,97317,61322,3151
56712,2020-12-09,Botswana,12058,9400,36
56713,2020-12-09,Brazil,6728452,5966118,178995
56714,2020-12-09,Brunei,152,147,3
56715,2020-12-09,Bulgaria,171493,72078,5283
56716,2020-12-09,Burkina Faso,3469,2742,69
56717,2020-12-09,Burma,103166,81715,2174
56718,2020-12-09,Burundi,720,630,1
56719,2020-12-09,Cabo Verde,11192,10760,109
56720,2020-12-09,Cambodia,356,307,0
56721,2020-12-09,Cameroon,24963,23344,443
56722,2020-12-09,Canada,439142,355401,13009
56723,2020-12-09,Central African Republic,4927,1924,63
56724,2020-12-09,Chad,1732,1581,102
56725,2020-12-09,Chile,564778,539171,15690
56726,2020-12-09,China,93898,87582,4748
56727,2020-12-09,Colombia,1392133,1287597,38308
56728,2020-12-09,Comoros,617,605,7
56729,2020-12-09,Congo (Brazzaville),6049,4988,99
56730,2020-12-09,Congo (Kinshasa),13843,12208,350
56731,2020-12-09,Costa Rica,148688,107624,1864
56732,2020-12-09,Cote d'Ivoire,21547,21176,133
56733,2020-12-09,Croatia,159372,133255,2367
56734,2020-12-09,Cuba,9106,8137,136
56735,2020-12-09,Cyprus,13286,2057,68
56736,2020-12-09,Czechia,556927,489759,9136
56737,2020-12-09,Denmark,97895,74888,904
56738,2020-12-09,Diamond Princess,712,699,13
56739,2020-12-09,Djibouti,5717,5599,61
56740,2020-12-09,Dominica,85,72,0
56741,2020-12-09,Dominican Republic,150161,118008,2350
56742,2020-12-09,Ecuador,199228,174188,13814
56743,2020-12-09,Egypt,119702,104074,6832
56744,2020-12-09,El Salvador,40741,37172,1174
56745,2020-12-09,Equatorial Guinea,5183,5048,85
56746,2020-12-09,Eritrea,649,517,0
56747,2020-12-09,Estonia,16054,9860,139
56748,2020-12-09,Eswatini,6612,6175,125
56749,2020-12-09,Ethiopia,114834,87244,1769
56750,2020-12-09,Fiji,44,35,2
56751,2020-12-09,Finland,28732,18100,433
56752,2020-12-09,France,2379718,178937,56748
56753,2020-12-09,Gabon,9300,9155,62
56754,2020-12-09,Gambia,3776,3631,123
56755,2020-12-09,Georgia,174383,145287,1614
56756,2020-12-09,Germany,1254358,929272,20460
56757,2020-12-09,Ghana,52622,51424,326
56758,2020-12-09,Greece,119720,93764,3289
56759,2020-12-09,Grenada,43,41,0
56760,2020-12-09,Guatemala,127127,115931,4311
56761,2020-12-09,Guinea,13325,12548,79
56762,2020-12-09,Guinea-Bissau,2444,2337,44
56763,2020-12-09,Guyana,5732,4888,154
56764,2020-12-09,Haiti,9434,8170,233
56765,2020-12-09,Holy See,27,15,0
56766,2020-12-09,Honduras,112792,50888,2961
56767,2020-12-09,Hungary,259588,76270,6280
56768,2020-12-09,Iceland,5516,5302,28
56769,2020-12-09,India,9767371,9253306,141772
56770,2020-12-09,Indonesia,592900,487445,18171
56771,2020-12-09,Iran,1072620,765639,51212
56772,2020-12-09,Iraq,569873,499846,12501
56773,2020-12-09,Ireland,74900,23364,2102
56774,2020-12-09,Israel,350271,332089,2934
56775,2020-12-09,Italy,1770149,997895,61739
56776,2020-12-09,Jamaica,11369,7390,266
56777,2020-12-09,Japan,169429,140466,2376
56778,2020-12-09,Jordan,250219,202058,3206
56779,2020-12-09,Kazakhstan,182657,154432,2546
56780,2020-12-09,Kenya,89661,70194,1552
56781,2020-12-09,"Korea, South",40098,30637,564
56782,2020-12-09,Kosovo,44442,31041,1148
56783,2020-12-09,Kuwait,145204,140989,905
56784,2020-12-09,Kyrgyzstan,76012,68894,1306
56785,2020-12-09,Laos,41,28,0
56786,2020-12-09,Latvia,22816,1866,293
56787,2020-12-09,Lebanon,140409,94042,1156
56788,2020-12-09,Lesotho,2164,1283,44
56789,2020-12-09,Liberia,1676,1358,83
56790,2020-12-09,Libya,88522,58578,1261
56791,2020-12-09,Liechtenstein,1432,1270,19
56792,2020-12-09,Lithuania,80556,33708,704
56793,2020-12-09,Luxembourg,38476,29792,360
56794,2020-12-09,MS Zaandam,9,7,2
56795,2020-12-09,Madagascar,17473,16927,255
56796,2020-12-09,Malawi,6051,5487,186
56797,2020-12-09,Malaysia,76265,65124,393
56798,2020-12-09,Maldives,13274,12591,47
56799,2020-12-09,Mali,5469,3454,181
56800,2020-12-09,Malta,10778,8720,160
56801,2020-12-09,Marshall Islands,4,4,0
56802,2020-12-09,Mauritania,10105,7925,202
56803,2020-12-09,Mauritius,515,478,10
56804,2020-12-09,Mexico,1205229,889168,111655
56805,2020-12-09,Moldova,120970,103973,2481
56806,2020-12-09,Monaco,655,585,3
56807,2020-12-09,Mongolia,898,384,0
56808,2020-12-09,Montenegro,39607,28461,556
56809,2020-12-09,Morocco,388184,341685,6427
56810,2020-12-09,Mozambique,16440,14684,138
56811,2020-12-09,Namibia,15472,14195,155
56812,2020-12-09,Nepal,244433,230537,1651
56813,2020-12-09,Netherlands,586643,7551,9923
56814,2020-12-09,New Zealand,2088,2008,25
56815,2020-12-09,Nicaragua,5887,4225,162
56816,2020-12-09,Niger,2078,1241,79
56817,2020-12-09,Nigeria,70669,65242,1184
56818,2020-12-09,North Macedonia,69954,46352,2023
56819,2020-12-09,Norway,39525,17998,361
56820,2020-12-09,Oman,125490,117034,1461
56821,2020-12-09,Pakistan,429280,374301,8603
56822,2020-12-09,Panama,182977,156870,3264
56823,2020-12-09,Papua New Guinea,684,601,7
56824,2020-12-09,Paraguay,90146,63891,1901
56825,2020-12-09,Peru,976621,911113,36401
56826,2020-12-09,Philippines,444164,408942,8677
56827,2020-12-09,Poland,1088346,768241,21160
56828,2020-12-09,Portugal,332073,254700,5192
56829,2020-12-09,Qatar,140353,137881,240
56830,2020-12-09,Romania,532040,425816,12821
56831,2020-12-09,Russia,2518551,1989710,44220
56832,2020-12-09,Rwanda,6278,5715,53
56833,2020-12-09,Saint Kitts and Nevis,25,23,0
56834,2020-12-09,Saint Lucia,270,169,2
56835,2020-12-09,Saint Vincent and the Grenadines,90,80,0
56836,2020-12-09,Samoa,2,2,0
56837,2020-12-09,San Marino,1834,1492,49
56838,2020-12-09,Sao Tome and Principe,1005,946,17
56839,2020-12-09,Saudi Arabia,359274,349624,6002
56840,2020-12-09,Senegal,16665,15904,341
56841,2020-12-09,Serbia,241831,0,2116
56842,2020-12-09,Seychelles,184,168,0
56843,2020-12-09,Sierra Leone,2434,1847,74
56844,2020-12-09,Singapore,58291,58182,29
56845,2020-12-09,Slovakia,121796,89769,1084
56846,2020-12-09,Slovenia,90075,67437,1900
56847,2020-12-09,Solomon Islands,17,5,0
56848,2020-12-09,Somalia,4579,3529,121
56849,2020-12-09,South Africa,828598,754658,22574
56850,2020-12-09,South Sudan,3181,3003,62
56851,2020-12-09,Spain,1712101,150376,47019
56852,2020-12-09,Sri Lanka,30072,21800,144
56853,2020-12-09,Sudan,20084,11344,1307
56854,2020-12-09,Suriname,5333,5217,117
56855,2020-12-09,Sweden,304793,0,7296
56856,2020-12-09,Switzerland,363654,283000,5710
56857,2020-12-09,Syria,8675,4114,465
56858,2020-12-09,Taiwan*,720,585,7
56859,2020-12-09,Tajikistan,12551,11968,88
56860,2020-12-09,Tanzania,509,183,21
56861,2020-12-09,Thailand,4169,3888,60
56862,2020-12-09,Timor-Leste,31,30,0
56863,2020-12-09,Togo,3151,2699,65
56864,2020-12-09,Trinidad and Tobago,6808,6036,122
56865,2020-12-09,Tunisia,106856,81204,3717
56866,2020-12-09,Turkey,925342,447361,15531
56867,2020-12-09,US,15514610,5889896,289663
56868,2020-12-09,Uganda,25059,9510,219
56869,2020-12-09,Ukraine,867991,469200,14702
56870,2020-12-09,United Arab Emirates,180150,161084,598
56871,2020-12-09,United Kingdom,1771545,3778,62663
56872,2020-12-09,Uruguay,8104,5564,87
56873,2020-12-09,Uzbekistan,74352,71740,611
56874,2020-12-09,Vanuatu,1,1,0
56875,2020-12-09,Venezuela,105852,100952,933
56876,2020-12-09,Vietnam,1381,1225,35
56877,2020-12-09,West Bank and Gaza,102992,76893,890
56878,2020-12-09,Yemen,2079,1383,606
56879,2020-12-09,Zambia,18062,17295,364
56880,2020-12-09,Zimbabwe,11007,9147,304
56881,2020-12-10,Afghanistan,48053,38099,1935
56882,2020-12-10,Albania,46061,23609,965
56883,2020-12-10,Algeria,90579,59135,2564
56884,2020-12-10,Andorra,7190,6505,78
56885,2020-12-10,Angola,15925,8679,362
56886,2020-12-10,Antigua and Barbuda,146,138,4
56887,2020-12-10,Argentina,1482216,1318187,40431
56888,2020-12-10,Armenia,145240,121882,2416
56889,2020-12-10,Australia,28011,25665,908
56890,2020-12-10,Austria,313688,269665,4163
56891,2020-12-10,Azerbaijan,162774,99892,1793
56892,2020-12-10,Bahamas,7585,6032,163
56893,2020-12-10,Bahrain,88632,86684,347
56894,2020-12-10,Bangladesh,485965,410452,6967
56895,2020-12-10,Barbados,291,269,7
56896,2020-12-10,Belarus,154392,132085,1238
56897,2020-12-10,Belgium,600397,0,17692
56898,2020-12-10,Belize,8805,4141,183
56899,2020-12-10,Benin,3090,2972,44
56900,2020-12-10,Bhutan,434,395,0
56901,2020-12-10,Bolivia,146385,125716,9008
56902,2020-12-10,Bosnia and Herzegovina,98603,62592,3199
56903,2020-12-10,Botswana,12501,9940,37
56904,2020-12-10,Brazil,6781799,6043219,179765
56905,2020-12-10,Brunei,152,147,3
56906,2020-12-10,Bulgaria,174568,75232,5405
56907,2020-12-10,Burkina Faso,3579,2792,69
56908,2020-12-10,Burma,104487,82813,2201
56909,2020-12-10,Burundi,720,630,1
56910,2020-12-10,Cabo Verde,11203,10836,109
56911,2020-12-10,Cambodia,357,307,0
56912,2020-12-10,Cameroon,24963,23344,443
56913,2020-12-10,Canada,445828,361020,13130
56914,2020-12-10,Central African Republic,4927,1924,63
56915,2020-12-10,Chad,1739,1587,102
56916,2020-12-10,Chile,566440,540288,15774
56917,2020-12-10,China,94025,87707,4748
56918,2020-12-10,Colombia,1399911,1296420,38484
56919,2020-12-10,Comoros,617,605,7
56920,2020-12-10,Congo (Brazzaville),6049,4988,99
56921,2020-12-10,Congo (Kinshasa),13997,12208,350
56922,2020-12-10,Costa Rica,149815,109855,1882
56923,2020-12-10,Cote d'Ivoire,21590,21203,133
56924,2020-12-10,Croatia,163992,136721,2420
56925,2020-12-10,Cuba,9181,8212,136
56926,2020-12-10,Cyprus,13649,2057,70
56927,2020-12-10,Czechia,563333,493946,9226
56928,2020-12-10,Denmark,101027,76185,918
56929,2020-12-10,Diamond Princess,712,699,13
56930,2020-12-10,Djibouti,5717,5605,61
56931,2020-12-10,Dominica,85,76,0
56932,2020-12-10,Dominican Republic,151721,118770,2358
56933,2020-12-10,Ecuador,200379,174188,13850
56934,2020-12-10,Egypt,120147,104281,6854
56935,2020-12-10,El Salvador,40741,37172,1180
56936,2020-12-10,Equatorial Guinea,5183,5048,85
56937,2020-12-10,Eritrea,656,525,0
56938,2020-12-10,Estonia,16598,9945,141
56939,2020-12-10,Eswatini,6633,6221,126
56940,2020-12-10,Ethiopia,115360,88975,1779
56941,2020-12-10,Fiji,44,35,2
56942,2020-12-10,Finland,29572,20000,442
56943,2020-12-10,France,2393590,180348,57044
56944,2020-12-10,Gabon,9300,9155,62
56945,2020-12-10,Gambia,3777,3645,123
56946,2020-12-10,Georgia,178953,148332,1657
56947,2020-12-10,Germany,1287092,949913,21064
56948,2020-12-10,Ghana,52738,51518,326
56949,2020-12-10,Greece,121253,93764,3370
56950,2020-12-10,Grenada,43,41,0
56951,2020-12-10,Guatemala,127786,116442,4345
56952,2020-12-10,Guinea,13368,12598,79
56953,2020-12-10,Guinea-Bissau,2444,2337,44
56954,2020-12-10,Guyana,5811,4925,154
56955,2020-12-10,Haiti,9434,8170,233
56956,2020-12-10,Holy See,27,15,0
56957,2020-12-10,Honduras,113207,50948,2968
56958,2020-12-10,Hungary,265003,77362,6451
56959,2020-12-10,Iceland,5524,5313,28
56960,2020-12-10,India,9796744,9290809,142185
56961,2020-12-10,Indonesia,598933,491975,18336
56962,2020-12-10,Iran,1083023,778167,51496
56963,2020-12-10,Iraq,571253,501967,12526
56964,2020-12-10,Ireland,75203,23364,2117
56965,2020-12-10,Israel,352397,333391,2961
56966,2020-12-10,Italy,1787147,1027994,62626
56967,2020-12-10,Jamaica,11443,7522,270
56968,2020-12-10,Japan,172406,142850,2395
56969,2020-12-10,Jordan,253121,206638,3250
56970,2020-12-10,Kazakhstan,183630,155338,2550
56971,2020-12-10,Kenya,90305,71254,1568
56972,2020-12-10,"Korea, South",40786,31157,572
56973,2020-12-10,Kosovo,45004,31802,1161
56974,2020-12-10,Kuwait,145495,141259,910
56975,2020-12-10,Kyrgyzstan,76391,68894,1306
56976,2020-12-10,Laos,41,33,0
56977,2020-12-10,Latvia,23706,1866,304
56978,2020-12-10,Lebanon,142187,95737,1170
56979,2020-12-10,Lesotho,2178,1283,44
56980,2020-12-10,Liberia,1676,1358,83
56981,2020-12-10,Libya,89183,59222,1273
56982,2020-12-10,Liechtenstein,1441,1282,19
56983,2020-12-10,Lithuania,83883,34975,735
56984,2020-12-10,Luxembourg,40037,30898,384
56985,2020-12-10,MS Zaandam,9,7,2
56986,2020-12-10,Madagascar,17473,16927,255
56987,2020-12-10,Malawi,6051,5487,186
56988,2020-12-10,Malaysia,78499,66236,396
56989,2020-12-10,Maldives,13308,12621,47
56990,2020-12-10,Mali,5576,3502,184
56991,2020-12-10,Malta,10884,8848,164
56992,2020-12-10,Marshall Islands,4,4,0
56993,2020-12-10,Mauritania,10268,7957,210
56994,2020-12-10,Mauritius,515,478,10
56995,2020-12-10,Mexico,1217126,896130,112326
56996,2020-12-10,Moldova,122685,105238,2500
56997,2020-12-10,Monaco,657,591,3
56998,2020-12-10,Mongolia,905,384,0
56999,2020-12-10,Montenegro,40165,29054,566
57000,2020-12-10,Morocco,391529,345934,6492
57001,2020-12-10,Mozambique,16521,14715,139
57002,2020-12-10,Namibia,15773,14218,158
57003,2020-12-10,Nepal,245650,231601,1663
57004,2020-12-10,Netherlands,595473,7651,9985
57005,2020-12-10,New Zealand,2092,2010,25
57006,2020-12-10,Nicaragua,5887,4225,162
57007,2020-12-10,Niger,2126,1249,80
57008,2020-12-10,Nigeria,71344,65474,1190
57009,2020-12-10,North Macedonia,70883,47364,2051
57010,2020-12-10,Norway,40023,17998,382
57011,2020-12-10,Oman,125669,117327,1463
57012,2020-12-10,Pakistan,432327,379092,8653
57013,2020-12-10,Panama,185424,157888,3287
57014,2020-12-10,Papua New Guinea,684,601,7
57015,2020-12-10,Paraguay,90958,64527,1914
57016,2020-12-10,Peru,979111,912501,36499
57017,2020-12-10,Philippines,445540,409058,8701
57018,2020-12-10,Poland,1102096,792119,21630
57019,2020-12-10,Portugal,335207,259548,5278
57020,2020-12-10,Qatar,140516,138033,240
57021,2020-12-10,Romania,539107,434679,12948
57022,2020-12-10,Russia,2546113,2015137,44769
57023,2020-12-10,Rwanda,6349,5789,53
57024,2020-12-10,Saint Kitts and Nevis,26,23,0
57025,2020-12-10,Saint Lucia,270,169,2
57026,2020-12-10,Saint Vincent and the Grenadines,91,80,0
57027,2020-12-10,Samoa,2,2,0
57028,2020-12-10,San Marino,1868,1524,49
57029,2020-12-10,Sao Tome and Principe,1009,946,17
57030,2020-12-10,Saudi Arabia,359415,349872,6012
57031,2020-12-10,Senegal,16766,15950,343
57032,2020-12-10,Serbia,249224,0,2172
57033,2020-12-10,Seychelles,184,168,0
57034,2020-12-10,Sierra Leone,2435,1847,74
57035,2020-12-10,Singapore,58297,58188,29
57036,2020-12-10,Slovakia,124921,91455,1104
57037,2020-12-10,Slovenia,91922,69170,1949
57038,2020-12-10,Solomon Islands,17,5,0
57039,2020-12-10,Somalia,4579,3529,121
57040,2020-12-10,South Africa,836764,756671,22747
57041,2020-12-10,South Sudan,3181,3003,62
57042,2020-12-10,Spain,1720056,150376,47344
57043,2020-12-10,Sri Lanka,30613,22261,146
57044,2020-12-10,Sudan,20468,11673,1319
57045,2020-12-10,Suriname,5337,5218,117
57046,2020-12-10,Sweden,312728,0,7354
57047,2020-12-10,Switzerland,368695,288400,5824
57048,2020-12-10,Syria,8787,4174,476
57049,2020-12-10,Taiwan*,724,590,7
57050,2020-12-10,Tajikistan,12588,12009,88
57051,2020-12-10,Tanzania,509,183,21
57052,2020-12-10,Thailand,4180,3903,60
57053,2020-12-10,Timor-Leste,31,30,0
57054,2020-12-10,Togo,3182,2714,66
57055,2020-12-10,Trinidad and Tobago,6833,6060,122
57056,2020-12-10,Tunisia,107814,82193,3758
57057,2020-12-10,Turkey,1748567,452593,15751
57058,2020-12-10,US,15743375,5985047,292549
57059,2020-12-10,Uganda,25730,9605,220
57060,2020-12-10,Ukraine,881727,483553,14981
57061,2020-12-10,United Arab Emirates,181405,161741,602
57062,2020-12-10,United Kingdom,1792611,3787,63179
57063,2020-12-10,Uruguay,8487,5747,90
57064,2020-12-10,Uzbekistan,74498,71740,611
57065,2020-12-10,Vanuatu,1,1,0
57066,2020-12-10,Venezuela,106280,101384,938
57067,2020-12-10,Vietnam,1385,1225,35
57068,2020-12-10,West Bank and Gaza,104879,78715,910
57069,2020-12-10,Yemen,2081,1383,606
57070,2020-12-10,Zambia,18091,17307,364
57071,2020-12-10,Zimbabwe,11081,9253,305
57072,2020-12-11,Afghanistan,48116,38141,1945
57073,2020-12-11,Albania,46863,24136,977
57074,2020-12-11,Algeria,91121,59590,2575
57075,2020-12-11,Andorra,7236,6598,78
57076,2020-12-11,Angola,16061,8798,365
57077,2020-12-11,Antigua and Barbuda,147,138,4
57078,2020-12-11,Argentina,1489328,1324792,40606
57079,2020-12-11,Armenia,146317,123474,2445
57080,2020-12-11,Australia,28025,25671,908
57081,2020-12-11,Austria,316581,273503,4289
57082,2020-12-11,Azerbaijan,167155,103550,1840
57083,2020-12-11,Bahamas,7623,6043,163
57084,2020-12-11,Bahrain,88820,86867,347
57085,2020-12-11,Bangladesh,487849,414318,6986
57086,2020-12-11,Barbados,292,269,7
